"Gene","Count","Phenotypes"
"Zm00001eb017070",4,"Fst_Jarvis;TajimaD_IndianChief;Fst_IndianChief;Fst_N_Sorghum"
"Zm00001eb017080",4,"Fst_Jarvis;TajimaD_IndianChief;Fst_IndianChief;Fst_N_Sorghum"
"Zm00001eb017100",4,"Fst_Jarvis;FarmCPU_envGWAS_N_sorghum;TajimaD_IndianChief;Fst_IndianChief"
"Zm00001eb017310",4,"Fst_IndianChief;FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb018090",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb022740",4,"FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb022750",4,"FarmCPU_envGWAS_N;MLM_envGWAS_N;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb026680",4,"Fst_NHx_maize;MLM_envGWAS_N_sorghum;Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb027960",4,"Fst_NHx_maize;Fst_N_maize;Fst_IndianChief;MLM_envGWAS_N"
"Zm00001eb027970",4,"Fst_NHx_maize;Fst_N_maize;Fst_IndianChief;MLM_envGWAS_N"
"Zm00001eb028030",4,"Fst_NHx_maize;Fst_IndianChief;Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb028040",4,"Fst_IndianChief;Fst_NHx_maize;Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb028050",4,"Fst_IndianChief;Fst_NHx_maize;Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb028170",4,"Fst_NHx_maize;Fst_N_maize;TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb034970",4,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb034980",4,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb034990",4,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_NHx"
"Zm00001eb037880",4,"MLM_envGWAS_N;Fst_NHx_sorghum;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb041730",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb041740",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb043710",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb047160",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb047170",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb047250",4,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;Fst_NHx_maize;TajimaD_IndianChief"
"Zm00001eb050480",4,"MLM_envGWAS_NHx_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb051710",4,"MLM_envGWAS_N_sorghum;Fst_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb051730",4,"Fst_NHx_sorghum;Fst_IndianChief;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb057860",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb061760",4,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb061770",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb062000",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb062080",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb064740",4,"FarmCPU_envGWAS_N_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb064750",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb064770",4,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb064780",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb065690",4,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb066560",4,"MLM_envGWAS_N;Fst_IndianChief;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb068170",4,"MLM_envGWAS_N;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb068960",4,"FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb069390",4,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N_sorghum;Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb070450",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb070620",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb070660",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb071850",4,"Fst_Jarvis;MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb071860",4,"Fst_Jarvis;MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb071870",4,"MLM_envGWAS_NHx_sorghum;Fst_Jarvis;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb075010",4,"Fst_N_maize;Fst_N_Sorghum;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb075140",4,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;TajimaD_IndianChief;Fst_N_maize"
"Zm00001eb075150",4,"TajimaD_IndianChief;Fst_N_maize;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb075410",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb075420",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb075450",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb079760",4,"TajimaD_Jarvis;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb079770",4,"MLM_envGWAS_N_sorghum;TajimaD_Jarvis;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb079780",4,"TajimaD_Jarvis;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb079790",4,"TajimaD_Jarvis;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb079800",4,"TajimaD_Jarvis;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb079970",4,"Fst_N_Sorghum;MLM_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb079980",4,"MLM_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb082130",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb092020",4,"FarmCPU_envGWAS_NHx;Fst_IndianChief;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb095480",4,"FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_N"
"Zm00001eb100130",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb100280",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb100740",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb104360",4,"FarmCPU_envGWAS_N;Fst_N_maize;Fst_NHx_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb112430",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb112440",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb115480",4,"MLM_envGWAS_N;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb118080",4,"Fst_IndianChief;FarmCPU_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb118090",4,"FarmCPU_envGWAS_NHx_sorghum;Fst_IndianChief;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb119250",4,"MLM_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb119260",4,"Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb119390",4,"FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb119400",4,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb119410",4,"FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb119430",4,"FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb121210",4,"Fst_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb125390",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb125450",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb126360",4,"Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_N;TajimaD_Jarvis"
"Zm00001eb126370",4,"Fst_N_Sorghum;Fst_NHx_sorghum;MLM_envGWAS_N;TajimaD_Jarvis"
"Zm00001eb126380",4,"Fst_N_Sorghum;TajimaD_Jarvis;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb126390",4,"Fst_N_Sorghum;Fst_NHx_sorghum;TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb127860",4,"Fst_N_Sorghum;FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb129520",4,"Fst_NHx_maize;TajimaD_IndianChief;Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb130200",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb130210",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb132550",4,"Fst_NHx_maize;Fst_N_maize;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb137170",4,"Fst_NHx_maize;TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb137180",4,"MLM_envGWAS_NHx;Fst_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb137900",4,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb139590",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb141460",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb141470",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb141900",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb141910",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb141920",4,"MLM_envGWAS_N_sorghum;Fst_NHx_maize;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb142490",4,"MLM_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb142830",4,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb143950",4,"FarmCPU_envGWAS_N;MLM_envGWAS_N;TajimaD_IndianChief;Fst_N_Sorghum"
"Zm00001eb144100",4,"FarmCPU_envGWAS_N;MLM_envGWAS_N;MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb146060",4,"MLM_envGWAS_N_sorghum;Fst_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb146070",4,"Fst_Jarvis;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb146080",4,"MLM_envGWAS_N_sorghum;Fst_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb146160",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb146170",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb146660",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb146670",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb149070",4,"Fst_NHx_sorghum;FarmCPU_envGWAS_N_sorghum;TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb149150",4,"Fst_NHx_sorghum;FarmCPU_envGWAS_N;TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb149190",4,"FarmCPU_envGWAS_N;TajimaD_IndianChief;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb151440",4,"MLM_envGWAS_N_sorghum;Fst_NHx_maize;Fst_IndianChief;MLM_envGWAS_N"
"Zm00001eb151450",4,"Fst_NHx_maize;Fst_IndianChief;MLM_envGWAS_N;MLM_envGWAS_N_sorghum"
"Zm00001eb156650",4,"Fst_NHx_sorghum;Fst_N_maize;TajimaD_IndianChief"
"Zm00001eb159380",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_NHx;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb161000",4,"Fst_Jarvis;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb161870",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_NHx;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb161880",4,"MLM_envGWAS_NHx;MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb169020",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb171040",4,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb173360",4,"MLM_envGWAS_NHx;Fst_NHx_maize;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb173540",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb174540",4,"TajimaD_Jarvis;TajimaD_IndianChief;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb174550",4,"TajimaD_Jarvis;TajimaD_IndianChief;Fst_NHx_maize;Fst_NHx_sorghum"
"Zm00001eb174560",4,"Fst_NHx_maize;TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb175180",4,"TajimaD_IndianChief;TajimaD_Jarvis;FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb175190",4,"TajimaD_IndianChief;TajimaD_Jarvis;FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb176340",4,"TajimaD_IndianChief;TajimaD_Jarvis;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb180500",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb180510",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb180520",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb183660",4,"MLM_envGWAS_NHx_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb185660",4,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb185670",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb186850",4,"FarmCPU_envGWAS_NHx;Fst_NHx_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb189250",4,"MLM_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb190280",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb190330",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb191150",4,"FarmCPU_envGWAS_N;Fst_N_maize;Fst_NHx_maize;MLM_envGWAS_N"
"Zm00001eb191160",4,"FarmCPU_envGWAS_N;Fst_N_maize;Fst_NHx_maize;MLM_envGWAS_N"
"Zm00001eb191740",4,"Fst_N_maize;Fst_NHx_maize;FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb192290",4,"Fst_N_maize;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;TajimaD_IndianChief"
"Zm00001eb192710",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb192740",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb192920",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_IndianChief;Fst_N_maize"
"Zm00001eb192930",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_IndianChief;Fst_N_maize"
"Zm00001eb193090",4,"Fst_N_maize;MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb193140",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb193180",4,"FarmCPU_envGWAS_N;Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize"
"Zm00001eb193190",4,"FarmCPU_envGWAS_N;Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize"
"Zm00001eb193210",4,"FarmCPU_envGWAS_N;Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize"
"Zm00001eb193230",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb193240",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb193250",4,"Fst_N_maize;MLM_envGWAS_N;Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb194820",4,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_maize;Fst_N_Sorghum"
"Zm00001eb195070",4,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb195080",4,"Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb197740",4,"MLM_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb198220",4,"FarmCPU_envGWAS_N;MLM_envGWAS_NHx;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb198370",4,"FarmCPU_envGWAS_N;MLM_envGWAS_N;Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb198390",4,"MLM_envGWAS_NHx;FarmCPU_envGWAS_N;MLM_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb201430",4,"Fst_NHx_maize;Fst_N_Sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb201440",4,"Fst_NHx_maize;Fst_N_Sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb201570",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;MLM_envGWAS_N"
"Zm00001eb201580",4,"MLM_envGWAS_N;MLM_envGWAS_N_sorghum;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb205280",4,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb205290",4,"TajimaD_Jarvis;FarmCPU_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb205830",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb205840",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb205850",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb205860",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;Fst_NHx_sorghum;TajimaD_Jarvis"
"Zm00001eb205890",4,"MLM_envGWAS_N;FarmCPU_envGWAS_N;TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb206880",4,"MLM_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb207410",4,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb207420",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb207430",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb207760",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb207770",4,"Fst_Jarvis;FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb208570",4,"Fst_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_maize;Fst_N_Sorghum"
"Zm00001eb208580",4,"Fst_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_maize;Fst_N_Sorghum"
"Zm00001eb212060",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb212080",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb212100",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb212160",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb212180",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb212190",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb212200",4,"MLM_envGWAS_N_sorghum;MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb212220",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb212230",4,"MLM_envGWAS_NHx_sorghum;MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb214180",4,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb214190",4,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N;Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb214530",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb214540",4,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx;Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb214550",4,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum;FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
